鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
大同區,建物,臺北市大同區重慶北路一段26巷61~90號,0.0,商,,,1051213,土地0建物1車位0,一層,2,店面(店鋪),,土磚石混合造,,53.99,1,0,1,有,無,有,33000,611,,0.0,0,只有承租一樓,RPSNMLOJJHMFFBA47CC
萬華區,建物,臺北市萬華區南寧路31~60號,0.0,商,,,1051217,土地0建物2車位0,一層,12,店面(店鋪),見使用執照,鋼筋混凝土造,0800925,391.18,1,0,1,有,無,有,85000,217,,0.0,0,承租範圍1+B1,RPUNMLOJJHMFFBA67CC
萬華區,建物,臺北市萬華區德昌街1~30號,0.0,住,,,1051226,土地0建物1車位0,全,3,透天厝,住家用,加強磚造,0580501,233.24,0,0,0,無,無,無,65000,279,,0.0,0,,RPUOMLOJJHMFFBA77CC
中正區,建物,臺北市中正區杭州北路1~30號,0.0,商,,,1051209,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740808,136.67,3,1,1,有,有,有,55000,402,,0.0,0,,RPRPMLOJJHMFFBA57CC
北投區,建物,臺北市北投區中和街錫安巷66弄1~30號,0.0,住,,,1051231,土地0建物1車位1,全,2,透天厝,住家用,鋼筋混凝土造,0831012,318.51,5,3,3,有,有,有,80000,251,一樓平面,0.0,0,,RPSNMLOJJHMFFEA77CC
士林區,建物,臺北市士林區文林路481~510號,0.0,商,,,1051229,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,193.35,3,1,2,有,有,有,80000,414,,0.0,0,,RPOOMLOJJHMFFEA47CC
士林區,建物,臺北市士林區忠誠路二段181~210號,0.0,住,,,1051231,土地0建物1車位1,十五層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0841103,406.68,4,2,2,有,有,無,180000,443,坡道平面,0.0,0,,RPPOMLOJJHMFFEA57CC
士林區,建物,臺北市士林區天母東路69巷1~30號,0.0,住,,,1041205,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750806,211.52999999999997,3,2,3,有,有,有,100000,473,,0.0,0,,RPRQMLOJJHMFFEA97CC
北投區,建物,臺北市北投區北投路一段31~60號,0.0,商,,,1050908,土地0建物2車位0,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020306,307.98,2,3,2,有,有,無,88000,286,,0.0,0,租1，2層樓兩戶打通,RPOQMLOJJHMFFEA77DC
大安區,建物,臺北市大安區信義路四段121~150號,0.0,其他,,,1051228,土地0建物1車位0,六層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0691124,140.61,1,1,1,有,有,有,27200,193,,0.0,0,,RPWNMLOJJHMFFFA28CC
大安區,建物,臺北市大安區市民大道四段121~150號,0.0,住,,,1060102,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0950828,38.13,3,1,1,有,有,有,23500,616,,0.0,0,,RPOOMLOJJHMFFFA57CC
大安區,建物,臺北市大安區復興南路一段331~360號,0.0,商,,,1051212,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,,144.62,0,0,0,無,無,無,90000,622,,0.0,0,,RPSOMLOJJHMFFFA97CC
松山區,建物,臺北市松山區南京東路五段211~240號,0.0,其他,,,1051214,土地0建物1車位0,十三層,18,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980331,51.709999999999994,1,1,1,有,有,有,24000,464,,0.0,0,續約,RPRNMLOJJHMFFDA57CC
信義區,建物,臺北市信義區忠孝東路五段451~480號,0.0,商,,,1051229,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941006,40.54,1,1,1,有,有,有,30650,756,,0.0,0,續約,RPSNMLOJJHMFFDA67CC
信義區,建物,臺北市信義區忠孝東路五段241~270號,0.0,商,,,1051229,土地0建物1車位0,十一層,11,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0930930,29.5,1,1,1,有,有,有,22000,746,,0.0,0,,RPTNMLOJJHMFFDA77CC
信義區,建物,臺北市信義區松勤街1~30號,0.0,其他,,,1051230,土地0建物1車位0,五層,19,套房(1房1廳1衛),住家用,見其他登記事項,0961225,49.150000000000006,1,1,1,有,有,有,35000,712,,0.0,0,續約,RPUNMLOJJHMFFDA87CC
信義區,建物,臺北市信義區信義路五段91~120號,0.0,工,,,1051205,土地0建物1車位0,六層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0960919,329.90999999999997,1,1,1,有,有,有,95000,288,坡道平面,39.68,0,,RPOOMLOJJHMFFDA37CC
信義區,建物,臺北市信義區吳興街284巷1~30號,0.0,住,,,1051219,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030805,117.29,3,2,2,有,有,無,45000,384,,0.0,0,,RPPOMLOJJHMFFDA47CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,住,,,1060101,土地0建物1車位0,十層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,249.07,3,2,2,有,有,無,133000,534,,0.0,0,,RPUOMLOJJHMFFDA97CC
內湖區,建物,臺北市內湖區民權東路六段151~180號,0.0,住,,,1051223,土地0建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950606,297.40999999999997,4,2,2,有,有,有,80000,269,坡道平面,43.78,0,,RPSNMLOJJHMFFCA57CC
內湖區,建物,臺北市內湖區內湖路三段60巷12弄61~90號,0.0,,,,1051230,土地0建物1車位0,十一層,16,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810623,179.71,5,3,3,有,無,有,40000,223,,0.0,0,,RPTNMLOJJHMFFCA67CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1051228,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,66.62,1,1,1,有,有,有,50000,751,,0.0,0,,RPXNMLOJJHMFFCA08CC
中山區,建物,臺北市中山區中山北路一段91~120號,0.0,商,,,1051220,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0770401,129.9,1,0,0,無,有,無,49500,381,,0.0,0,,RPQOMLOJJHMFFCA47CC
內湖區,建物,臺北市內湖區文德路151~180號,0.0,住,,,1060103,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770128,123.31,3,2,2,有,有,有,26800,217,,0.0,0,,RPVOMLOJJHMFFCA97CC
中山區,建物,臺北市中山區民權西路61~90號,0.0,商,,,1051228,土地0建物1車位0,二層,4,店面(店鋪),,加強磚造,,159.95,1,1,2,有,無,無,67200,420,,0.0,0,,RPXOMLOJJHMFFCA18CC
內湖區,建物,臺北市內湖區內湖路一段301~330號,0.0,工,,,1051227,土地0建物1車位4,十層,13,廠辦,工業用,見使用執照,0910520,318.46,6,2,0,有,有,有,135000,424,坡道平面,163.06,0,,RPQPMLOJJHMFFCA57CC
中山區,建物,臺北市中山區德惠街193巷1~30號,0.0,住,,,1051208,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800419,73.9,2,1,1,有,有,有,25000,338,,0.0,0,,RPSPMLOJJHMFFCA77CC
內湖區,建物,臺北市內湖區基湖路35巷1~30號,0.0,工,,,1051228,土地0建物1車位5,七層,10,廠辦,見其他登記事項,鋼筋混凝土造,0950713,442.14,0,0,0,無,有,無,190000,430,坡道平面,0.0,0,,RPTOMLPJJHMFFCA87CC
中山區,建物,臺北市中山區新生北路二段72巷1~30號,0.0,商,,,1051212,土地0建物1車位0,一層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0610402,41.74,1,1,1,有,有,無,23000,551,,0.0,0,,RPPPMLPJJHMFFCA57CC
中山區,建物,臺北市中山區南京東路二段91~120號,0.0,其他,,,1051212,土地0建物1車位0,十一層,18,套房(1房1廳1衛),住家用,見其他登記事項,0990917,47.61,1,1,1,有,有,有,28500,599,,0.0,0,,RPSPMLPJJHMFFCA87CC
內湖區,建物,臺北市內湖區康樂街61~90號,0.0,其他,,,1051226,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0741230,205.37,0,0,0,無,無,無,65000,317,,0.0,0,,RPWPMLPJJHMFFCA28CC
中山區,建物,臺北市中山區中山北路一段83巷31~60號,0.0,商,,,1051230,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970314,80.63,2,1,1,有,有,有,40000,496,,0.0,0,,RPXPMLPJJHMFFCA38CC
內湖區,建物,臺北市內湖區康樂街61~90號,0.0,其他,,,1051226,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741230,126.29,0,0,0,無,無,無,40000,317,,0.0,0,,RPPQMLPJJHMFFCA67CC
中山區,建物,臺北市中山區中山北路一段121巷31~60號,0.0,商,,,1051206,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128,68.64,2,2,2,有,有,有,50000,728,,0.0,0,,RPSQMLPJJHMFFCA97CC
松山區,建物,臺北市松山區南京東路五段211~240號,0.0,其他,,,1051231,土地0建物1車位0,十二層,18,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980331,55.49,1,1,1,有,有,有,21000,378,,0.0,0,,RPRNMLPJJHMFFDA67CC
松山區,建物,臺北市松山區民權東路三段160巷31~60號,0.0,住,,,1051210,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680430,130.12,4,2,2,有,有,有,42000,323,,0.0,0,,RPSOMLPJJHMFFDA87CC
松山區,建物,臺北市松山區八德路三段61~90號,0.0,商,,,1051213,土地0建物1車位0,地下一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760814,494.68,0,0,0,無,有,無,138000,279,,0.0,0,,RPUOMLPJJHMFFDA08CC
松山區,建物,臺北市松山區復興南路一段31~60號,0.0,商,,,1060104,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701203,127.42999999999999,3,2,2,有,有,有,43000,337,,0.0,0,,RPVOMLPJJHMFFDA18CC
松山區,建物,臺北市松山區民生東路三段113巷7弄1~30號,0.0,住,,,1051213,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680306,33.15,5,5,5,有,有,有,20000,603,,0.0,0,,RPXOMLPJJHMFFDA38CC
大安區,建物,臺北市大安區復興南路一段61~90號,0.0,商,,,1051230,土地0建物1車位1,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701230,167.57000000000002,3,2,2,有,有,有,56700,338,坡道平面,0.0,0,,RPRNMLPJJHMFFFA87CC
大安區,建物,臺北市大安區忠孝東路四段61~90號,0.0,商,,,1051210,土地0建物1車位0,八層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,,43.64,1,1,1,有,有,無,27000,619,,0.0,0,,RPVNMLPJJHMFFFA28CC
士林區,建物,臺北市士林區天母東路61~90號,0.0,住,,,1060101,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780524,149.96,3,2,2,有,有,有,56000,373,,0.0,0,,RPSNMLPJJHMFFEA87CC
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,,,1051231,土地0建物1車位0,三層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,175.54,2,2,2,有,有,有,74700,426,,0.0,0,,RPTOMLPJJHMFFEA08CC
北投區,建物,臺北市北投區裕民六路121~150號,0.0,商,,,1051226,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,190.09,3,1,2,有,有,有,78100,411,,0.0,0,,RPOPMLPJJHMFFEA67CC
大同區,建物,臺北市大同區延平北路一段61~90號,0.0,商,,,1051228,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040522,166.18,3,2,2,有,無,有,43000,259,,0.0,0,,RPRNMLPJJHMFFBA47CC
大同區,建物,臺北市大同區南京西路64巷9弄1~30號,0.0,商,,,1051129,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,35.75,2,1,1,有,無,有,24000,671,,0.0,0,此建物隔成二間。租金含網路及第四台。,RPTNMLPJJHMFFBA67CC
大同區,建物,臺北市大同區華陰街61~90號,0.0,商,,,1051230,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020118,85.6,2,1,2,有,有,有,45000,526,,0.0,0,,RPWNMLPJJHMFFBA97CC
大同區,建物,臺北市大同區民權西路121~150號,0.0,商,,,1051216,土地0建物1車位0,十一層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970623,44.53,1,1,1,有,有,有,20000,449,,0.0,0,,RPOOMLPJJHMFFBA27CC
萬華區,建物,臺北市萬華區康定路91~120號,0.0,商,,,1051211,土地0建物1車位0,二十三層,26,套房(1房1廳1衛),住家用,見其他登記事項,1050331,63.71,1,1,1,有,有,有,24000,377,,0.0,0,租金含管理費。,RPPOMLPJJHMFFBA37CC
萬華區,建物,臺北市萬華區康定路91~120號,0.0,商,,,1051213,土地0建物1車位0,八層,26,套房(1房1廳1衛),住家用,見其他登記事項,1050331,63.71,1,1,1,有,有,有,21000,330,,0.0,0,租金含管理費。,RPROMLPJJHMFFBA57CC
中正區,建物,臺北市中正區臨沂街57巷1~30號,0.0,住,,,1051224,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970627,116.61,2,1,2,有,無,有,45000,386,,0.0,0,,RPPNMLQJJHMFFBA37CC
士林區,建物,臺北市士林區中山北路六段157巷1~30號,0.0,工,,,1051222,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,87.57,2,1,1,有,有,有,40000,457,,0.0,0,,RPQNMLQJJHMFFEA77CC
士林區,建物,臺北市士林區忠誠路一段91~120號,0.0,住,,,1051228,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770711,107.60000000000001,3,2,2,有,有,有,25000,232,,0.0,0,,RPVPMLQJJHMFFEA48CC
大安區,建物,臺北市大安區羅斯福路三段121~150號,0.0,商,,,1051229,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.44,1,0,1,有,有,無,27500,360,,0.0,0,,RPTNMLQJJHMFFFA18CC
大安區,建物,臺北市大安區新生南路三段19巷1~30號,0.0,住,,,1060103,土地0建物1車位0,一層,6,店面(店鋪),住家用,鋼筋混凝土造,0740607,179.37,0,0,0,無,有,有,120000,669,,0.0,0,,RPWNMLQJJHMFFFA48CC
大安區,建物,臺北市大安區安和路二段1~30號,0.0,住,,,1060103,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0741230,80.7,0,0,1,有,有,有,100000,1239,,0.0,0,,RPOOMLQJJHMFFFA77CC
大安區,房地(土地+建物),臺北市大安區延吉街151~180號,16.03,住,,,1060104,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0851210,79.69,2,2,1,有,無,無,33000,414,,0.0,0,,RPSOMLQJJHMFFFA18CC
中正區,建物,臺北市中正區中華路一段85巷1~30號,0.0,商,,,1051220,土地0建物1車位0,全,4,透天厝,,加強磚造,,294.23,0,0,0,無,無,無,67000,228,,0.0,0,含增建或未登記建物。,RPXNMLQJJHMFFBA28DC
中正區,建物,臺北市中正區延平南路151~180號,0.0,商,,,1051220,土地0建物2車位0,見其他登記事項,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,,465.03,0,0,0,無,無,無,105500,227,,0.0,0,,RPOOMLQJJHMFFBA47DC
松山區,建物,臺北市松山區南京東路五段121~150號,0.0,商,,,1051220,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610915,111.32,0,0,0,無,無,無,25000,225,,0.0,0,,RPUNMLQJJHMFFDA18DC
中山區,建物,臺北市中山區長春路181~210號,0.0,商,,,1051220,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631215,84.36,0,0,0,無,無,無,19000,225,,0.0,0,,RPUNMLQJJHMFFCA08DC
中山區,建物,臺北市中山區新生北路一段1~30號,0.0,住,,,1051220,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621107,106.09,0,0,0,無,無,無,24000,226,,0.0,0,,RPVNMLQJJHMFFCA18DC
中山區,建物,臺北市中山區新生北路一段31~60號,0.0,住,,,1051220,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),,加強磚造,,69.98,0,0,0,無,無,無,16000,229,,0.0,0,含增建或未登記建物。,RPWNMLQJJHMFFCA28DC
中正區,建物,臺北市中正區重慶南路三段15巷1~30號,0.0,住,,,1051224,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0950807,104.8,2,2,2,有,無,無,30000,286,,0.0,0,,RPTNMLQJJHMFFAA67CC
